symbol,sector,pe_ratio,market_cap,revenue_growth,industry,forward_pe,enterprise_value,earnings_growth,profit_margin,operating_margin,return_on_equity,return_on_assets,debt_to_equity,current_ratio,quick_ratio,dividend_yield,payout_ratio,beta,shares_outstanding,float_shares,short_ratio,book_value,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,last_updated,error
VIGL,Healthcare,,376172320.0,,Biotechnology,-4.4285717,301763552.0,,0.0,0.0,-1.02696,-0.49379003,19.491,2.965,2.879,,0.0,3.355,46671500.0,26527633.0,0.56,1.395,5.777778,,,-3.306,2025-07-30T22:26:10.401821,
VIK,Consumer Cyclical,79.054054,25924743168.0,0.249,Travel Services,28.125002,28683862016.0,,0.09757,-0.01033,,0.07293,,0.628,0.511,,0.0,,315387008.0,201302050.0,1.55,-0.604,-96.85431,4.70266,5.203,20.797,2025-07-30T22:26:10.385817,
VINP,Financial Services,26.263157,631182080.0,1.152,Asset Management,12.632911,-79209192.0,0.075,0.177,0.25254,0.0779,0.04403,49.851,8.311,8.02,6.03,1.7436,0.075,48778400.0,20702661.0,3.07,29.837,0.334484,0.8689025,-0.109,-0.365,2025-07-30T22:26:10.578480,
VIOG,,21.27569,,,,,,,,,,,,,,1.07,,,,,,,,,,,2025-07-30T22:26:11.275446,
VIOO,,18.603964,,,,,,,,,,,,,,1.55,,,,,,,,,,,2025-07-30T22:26:11.578938,
VIOT,Consumer Cyclical,10.344828,204623088.0,,"Furnishings, Fixtures & Appliances",-50.0,-435451648.0,,0.029930001,0.07378,0.103590004,0.03659,10.972,2.075,1.763,,0.0,0.156,33952900.0,69537075.0,0.19,21.177,0.14166312,0.09656669,-0.206,-1.968,2025-07-30T22:26:11.760755,
VIOV,,16.132662,,,,,,,,,,,,,,1.84,,,,,,,,,,,2025-07-30T22:26:11.871935,
VIPS,Consumer Cyclical,7.9896903,7980686848.0,-0.05,Internet Retail,6.5677967,-20275019776.0,-0.109,0.06881,0.08667,0.18518,0.07335,12.164,1.278,1.119,3.1,0.0,0.578,437081984.0,64860130.0,2.28,78.086,0.1984991,0.07455555,-0.189,-2.036,2025-07-30T22:26:11.979354,
VIR,Healthcare,,725749504.0,-0.946,Biotechnology,-1.4037433,20182516.0,,0.0,-45.68832,-0.44586,-0.23516001,9.206,6.79,5.879,,0.0,1.225,138238000.0,93853927.0,9.2,7.56,0.6944445,34.789776,0.967,-0.035,2025-07-30T22:26:15.374030,
VIRC,Consumer Cyclical,6.435484,125590040.0,-0.278,"Furnishings, Fixtures & Appliances",4.534091,165918336.0,-0.643,0.0799,-0.00358,0.20518999,0.09079,39.075,3.023,0.546,1.25,0.0766,0.309,15738100.0,10305962.0,8.5,6.71,1.1892698,0.49589565,0.655,5.474,2025-07-30T22:26:15.485273,
VIRT,Financial Services,12.728324,6790880256.0,0.375,Capital Markets,14.206452,-2854689024.0,0.831,0.13336,0.33363,0.41053,0.0404,418.933,1.105,1.102,2.18,0.2775,0.686,85911696.0,80673618.0,3.44,15.275,2.8831425,2.827678,-1.189,,2025-07-30T22:26:15.579027,
VIS,,27.223663,7128407552.0,,,,,,,,,,,,,1.14,,,24431600.0,,,187.867,1.5530667,,,,2025-07-30T22:26:15.691145,
VIST,Energy,8.417883,4865331200.0,0.539,Oil & Gas E&P,6.158879,7384477184.0,0.557,0.29117,0.36032,0.32737,0.09092,125.843,0.414,0.406,,0.0,-0.318,105470000.0,87776171.0,3.54,20.144,2.2900121,2.453893,3.724,5.92,2025-07-30T22:26:15.776237,
VITL,Consumer Defensive,33.07143,1650217216.0,0.096,Farm Products,29.632,1508095360.0,-0.14,0.082609996,0.13422,0.20416,0.1129,6.647,3.352,2.751,,0.0,0.944,44552300.0,34359184.0,9.25,6.493,5.704605,2.6592088,2.43,20.053,2025-07-30T22:26:16.615708,
VIV,Communication Services,17.140625,17697572864.0,0.071,Telecom Services,14.434211,46055485440.0,0.135,0.101169996,0.15323,0.08485,0.0463,29.855,0.983,0.812,3.77,0.6123,,1613270016.0,715680000.0,3.01,21.274,0.5156529,0.30695194,0.799,2.515,2025-07-30T22:26:16.808393,
VIVK,Energy,,54089920.0,1.331,Oil & Gas Integrated,,129472296.0,,-0.25047,-0.17253,-0.51278996,-0.06826,76.087,0.224,0.161,,0.0,1.311,47447300.0,21229887.0,1.42,2.509,0.45436427,0.4867259,1.165,-90.182,2025-07-30T22:26:17.000134,
VIVS,Healthcare,,5173602.0,0.759,Biotechnology,,-5196410.0,,0.0,-61.84314,-0.35307997,-0.75099,8.978,3.246,3.035,,0.0,0.991,2599800.0,2573848.0,0.89,5.528,0.35998553,35.92779,-36.086,0.421,2025-07-30T22:26:17.095845,
VIX,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:17.286908,
VIXM,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T22:26:17.826077,
VIXY,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T22:26:18.220985,
VKI,Financial Services,24.727272,362352960.0,,Asset Management,,594202112.0,,0.44986,0.87251,0.03337,0.02562,54.585,4.712,4.712,8.22,1.9055,0.654,44406000.0,,1.43,9.579,0.8518634,11.316555,18.557,,2025-07-30T22:26:18.508855,
VKQ,Financial Services,25.055555,499126240.0,-0.007,Asset Management,,799963904.0,-0.867,0.46819,0.87056,0.03306,0.025179999,51.86,2.74,2.74,8.35,1.9617,0.656,55335500.0,,0.24,10.737,0.8400857,11.720124,18.784,,2025-07-30T22:26:18.594355,
VKTX,Healthcare,,3700564992.0,,Biotechnology,-21.794703,6594281472.0,,0.0,0.0,-0.19989,-0.14991,0.11,25.86,25.257,,0.0,0.615,112445000.0,219964833.0,7.26,7.081,4.647649,,,,2025-07-30T22:26:18.696770,
VLCN,Consumer Cyclical,0.0015874107,550294464.0,-0.288,Auto Manufacturers,-0.051320754,-10199813.0,,0.0,-3.4053,-2.13605,-0.80788004,4.198,5.086,4.394,,0.0,-0.77,44958700.0,511069.0,0.33,34.775,0.35197696,147.14967,-2.727,0.408,2025-07-30T22:26:19.045104,
VLGEA,Consumer Defensive,9.147368,512915072.0,0.032,Grocery Stores,,745289856.0,0.25,0.02448,0.024349999,0.12292,0.04657,72.493,1.061,0.682,2.88,0.26319999,0.478,10630900.0,9342269.0,1.08,32.507,1.069308,0.22307901,0.324,6.797,2025-07-30T22:26:19.721395,
VLLU,,14.046848,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:21.838913,
VLN,Technology,,261024960.0,0.456,Semiconductors,-19.076923,155062512.0,,-0.55204,-0.55158,-0.24305001,-0.14792,5.808,8.099,7.233,,0.0,0.271,105252000.0,59559037.0,0.39,1.226,2.0228386,4.1348524,2.456,-4.344,2025-07-30T22:26:21.934815,
VLN.W,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:22.038186,HTTP Error 404: 
VLO,Energy,58.59514,44960661504.0,-0.146,Oil & Gas Refining & Marketing,14.997928,53939625984.0,-0.158,0.0064999997,0.03603,0.02757,0.021979999,39.511,1.622,1.004,3.12,1.7742,0.967,310652000.0,309126444.0,3.37,77.507,1.867315,0.38248444,0.459,10.677,2025-07-30T22:26:22.617739,
VLRS,Industrials,,639812160.0,-0.045,Airlines,5.52,9351849984.0,,-0.01054,-0.03211,-0.11776,0.0005,1494.446,0.69,0.526,,0.0,1.378,114900000.0,902780690.0,4.05,0.221,24.977375,0.21191509,3.097,47.718,2025-07-30T22:26:23.101428,
VLT,Financial Services,9.675439,71673376.0,0.024,Asset Management,,101143560.0,-0.361,0.94371,0.87114,0.09879,0.037550002,41.04,0.181,0.18,10.49,1.0147,0.752,6498040.0,,1.07,11.456,0.9628142,9.187929,12.966,,2025-07-30T22:26:23.202790,
VLTO,Industrials,29.33799,26064349184.0,0.064,Pollution & Treatment Controls,28.008,27375333376.0,0.099,0.16654,0.2283,0.41219002,0.119610004,107.554,2.316,1.911,0.42,0.1173,,248160992.0,237951513.0,2.76,10.693,9.822313,4.860938,5.105,20.645,2025-07-30T22:26:23.387737,
VLU,,18.842966,,,,,,,,,,,,,,1.99,,,,,,,,,,,2025-07-30T22:26:23.486034,
VLUE,,15.64177,,,,,,,,,,,,,,2.66,,,,,,,,,,,2025-07-30T22:26:23.836537,
VLY,Financial Services,12.153846,5311473152.0,0.227,Banks - Regional,10.193548,7994996736.0,0.692,0.2824,0.43392,0.06327,0.0072600003,,,,4.64,0.5641,1.079,560281984.0,551939225.0,2.45,12.888,0.735568,3.3127182,4.986,,2025-07-30T22:26:24.410790,
VLYPN,Financial Services,,,0.227,Banks - Regional,,17004552192.0,0.692,0.2824,0.43392,0.06327,0.0072600003,,,,8.07,,1.079,,551939225.0,0.61,12.888,1.9832714,,10.606,,2025-07-30T22:26:24.701081,
VLYPO,Financial Services,22.603603,3346930688.0,0.227,Banks - Regional,,16740996096.0,0.692,0.2824,0.43392,0.06327,0.0072600003,,,,8.31,,1.079,331492000.0,551939225.0,0.55,12.888,1.9467722,2.0874507,10.441,,2025-07-30T22:26:24.800160,
VLYPP,Financial Services,22.702703,3127824128.0,0.227,Banks - Regional,,16802626560.0,0.692,0.2824,0.43392,0.06327,0.0072600003,,,,8.53,,1.079,331492000.0,551939225.0,1.95,12.888,1.9553074,1.9507959,10.48,,2025-07-30T22:26:25.187320,
VMAR,Consumer Cyclical,,6879197.0,-0.731,Recreational Vehicles,-0.0665808,-3551687.0,,0.0,-13.12161,-1.55258,-0.41779998,2.725,3.926,2.037,,0.0,0.245,1157140.0,1132444.0,0.51,14.934,0.3980849,4.43123,-2.288,0.253,2025-07-30T22:26:25.156384,
VMAX,,14.580297,,,,,,,,,,,,,,2.05,,,,,,,,,,,2025-07-30T22:26:25.728035,
VMBS,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,2025-07-30T22:26:26.020831,
VMC,Basic Materials,38.471912,36185927680.0,0.058,Building Materials,30.167402,41562193920.0,0.269,0.12497,0.13317999,0.120749995,0.059809998,67.823,2.417,1.393,0.72,0.26299998,0.817,132104000.0,131795715.0,3.38,61.575,4.448559,4.8205485,5.537,19.485,2025-07-30T22:26:26.311851,
VMD,Healthcare,20.866667,247418992.0,0.169,Medical Devices,15.650001,246011904.0,0.5,0.05278,0.026349999,0.098929994,0.06112,4.943,1.384,1.041,,0.0,1.371,39523800.0,32269986.0,1.95,3.409,1.8363158,1.0628283,1.057,5.861,2025-07-30T22:26:26.460765,
VMEO,Technology,38.55,635088128.0,-0.018,Software - Application,32.125,356060192.0,,0.04101,-0.04441,0.043909997,0.0117,2.614,1.584,1.471,,0.0,2.011,155344992.0,128065411.0,2.26,2.333,1.6523789,1.5298537,0.858,26.87,2025-07-30T22:26:26.579557,
VMI,Industrials,33.658943,7289385472.0,0.01,Conglomerates,20.255438,7930854400.0,,0.05983,0.12478,0.15614,0.092700005,53.384,2.154,1.32,0.75,0.2373,1.123,20071000.0,18884910.0,1.27,77.185,4.7053185,1.7877836,1.945,13.281,2025-07-30T22:26:27.136206,
VMO,Financial Services,24.999998,606966336.0,-0.031,Asset Management,,989171584.0,-0.878,0.44502,0.87288004,0.0323,0.0251,53.845,4.432,4.432,8.33,1.95,0.648,67440704.0,,0.32,10.698,0.84127873,11.418014,18.608,,2025-07-30T22:26:27.510997,
VNAM,,17.975203,,,,,,,,,,,,,,1.02,,,,,,,,,,,2025-07-30T22:26:27.713356,
VNCE,Consumer Cyclical,,20169162.0,-0.021,Apparel Manufacturing,13.083334,151133120.0,,-0.09661,-0.07661,-0.63565,0.01348,359.33,1.572,0.421,,0.0,0.628,12846600.0,2806078.0,0.9,2.893,0.54268926,0.06902188,0.517,17.762,2025-07-30T22:26:27.885230,
VNDA,Healthcare,,275813440.0,0.054,Biotechnology,23.4,-53349624.0,,-0.21976,-0.81988996,-0.083850004,-0.0705,2.297,3.925,3.71,,0.0,0.685,58934500.0,49219722.0,9.99,8.678,0.5392947,1.369814,-0.265,0.826,2025-07-30T22:26:27.988806,
VNET,Technology,,2227535104.0,0.183,Information Technology Services,-828.0,34740314112.0,,0.01541,0.110640004,0.026619999,0.01626,315.233,1.101,0.631,,0.0,0.137,263896000.0,768298453.0,2.88,23.037,0.3594218,0.25880015,4.036,13.798,2025-07-30T22:26:28.545432,
VNIE,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:28.826844,
VNLA,,,,,,,,,,,,,,,,4.93,,,,,,,,,,,2025-07-30T22:26:29.116124,
VNM,,18.322094,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T22:26:29.291498,
VNME,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01T16:52:45.287332,HTTP Error 404: 
VNMEU,Financial Services,,,,Shell Companies,,,,0.0,0.0,,,,,,,,,,,0.02,,,,,,2025-07-30T22:26:29.509430,
VNO,Real Estate,76.25001,8274717184.0,0.066,REIT - Office,-305.00003,17660014592.0,,0.08615,0.21332,0.02003,0.015700001,137.736,4.241,3.627,1.87,1.4231,1.497,191948992.0,160104789.0,5.06,21.525,1.8420442,4.2876625,9.151,20.729,2025-07-30T22:26:31.927789,
VNO$L,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:31.835356,HTTP Error 404: 
VNO$M,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:32.019988,HTTP Error 404: 
VNO$N,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:33.621300,HTTP Error 404: 
VNO$O,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:39.055295,HTTP Error 404: 
VNOM,Energy,9.577215,10914939904.0,0.19,Oil & Gas Midstream,20.448648,7869896704.0,0.265,0.45803002,0.80603,0.16065,0.07716,15.442,8.703,8.231,6.53,0.6304,,131067000.0,122707455.0,6.61,20.362,1.8578726,12.777967,9.213,9.075,2025-07-30T22:26:39.352812,
VNQ,,33.899635,33949298688.0,,,,,,,,,,,,,3.89,,,370180992.0,,,58.158,1.5769111,,,,2025-07-30T22:26:39.570314,
VNQI,,14.64165,,,,,,,,,,,,,,4.43,,,,,,,,,,,2025-07-30T22:26:39.663900,
VNRX,Healthcare,,73567264.0,0.436,Medical Devices,-4.421875,76404136.0,,0.0,-22.41094,,-1.08041,,0.398,0.337,,0.0,1.204,103982000.0,71737781.0,1.29,-0.276,-2.5634058,56.228565,58.397,-3.313,2025-07-30T22:26:39.880127,
VNSE,,27.452785,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T22:26:40.282511,
VNT,Technology,16.231707,5905647104.0,-0.019,Scientific & Technical Instruments,12.636076,7726346752.0,-0.33,0.12593001,0.18135001,0.35573003,0.07822,193.808,1.624,1.036,0.25,0.040700004,1.311,147900000.0,147039222.0,3.2,7.389,5.403979,1.9922569,2.606,11.596,2025-07-30T22:26:40.820440,
VNTG,Industrials,35.083336,133614880.0,,Marine Shipping,,112076920.0,,0.20594999,0.23856,1.05652,0.16579,,1.089,0.97,,0.0,,11371100.0,10032120.0,0.56,-0.013,-323.84616,7.160827,6.007,23.918,2025-07-30T22:26:41.144916,
VO,,23.86507,44324204544.0,,,,,,,,,,,,,1.53,,,153972992.0,,,152.716,1.8850021,,,,2025-07-30T22:26:41.225424,
VOC,Energy,5.4603176,58480000.0,-0.473,Oil & Gas E&P,,56694024.0,-0.553,0.89155,0.761,0.87088996,0.54431,,,,14.68,1.0,0.125,17000000.0,,0.49,0.675,5.0962963,4.9071007,4.757,,2025-07-30T22:26:41.551557,
VOD,Communication Services,,27323377664.0,,Telecom Services,13.070587,316171386880.0,,-0.11133,0.09415,-0.06481,0.01546,102.101,1.258,1.094,4.49,1.0144,0.431,2426429952.0,20389051810.0,1.39,2.113,5.257927,0.7296352,8.443,37.14,2025-07-30T22:26:41.642786,
VOE,,19.208048,,,,,,,,,,,,,,2.26,,,,,,,,,,,2025-07-30T22:26:42.475231,
VOLT,,29.538395,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:42.693261,
VONE,,27.140451,,,,,,,,,,,,,,1.16,,,,,,,,,,,2025-07-30T22:26:42.899914,
VONG,,38.55459,,,,,,,,,,,,,,0.5,,,,,,,,,,,2025-07-30T22:26:43.007298,
VONV,,20.514488,,,,,,,,,,,,,,1.95,,,,,,,,,,,2025-07-30T22:26:43.201156,
VOO,,27.485931,,,,,,,,,,,,,,1.22,,,,,,390.854,1.4939593,,,,2025-07-30T22:26:44.037621,
VOOG,,34.333145,6914228736.0,,,,,,,,,,,,,0.53,,,16850000.0,,,,,,,,2025-07-30T22:26:44.263800,
VOOV,,22.204533,,,,,,,,,,,,,,2.02,,,,,,,,,,,2025-07-30T22:26:44.457462,
VOR,Healthcare,,293656000.0,,Biotechnology,-1.9915254,264401872.0,,0.0,0.0,-1.25429,-0.55253,46.591,3.877,3.589,,0.0,2.046,124960000.0,45405291.0,0.3,0.529,4.442344,,,-2.227,2025-07-30T22:26:44.678079,
VOT,,35.16675,,,,,,,,,,,,,,0.63,,,,,,,,,,,2025-07-30T22:26:44.883379,
VOTE,,27.632072,,,,,,,,,,,,,,1.13,,,,,,,,,,,2025-07-30T22:26:45.500703,
VOX,,20.96753,3127555840.0,,,,,,,,,,,,,1.02,,,18289800.0,,,146.313,1.1687273,,,,2025-07-30T22:26:45.824419,
VOXR,Basic Materials,,164198432.0,-0.07,Other Precious Metals & Mining,53.666668,154289648.0,,-0.16291,0.038629998,-0.04045,0.00711,,4.238,4.043,1.56,5.8561,0.221,50756400.0,45501564.0,0.97,0.84,3.8333335,15.139852,14.226,36.558,2025-07-30T22:26:45.910103,
VOYA,Financial Services,13.282243,6842644480.0,-0.04,Financial Conglomerates,7.1995945,12520646656.0,-0.366,0.07179,0.12189,0.09892,0.0038299998,77.425,5.632,0.611,2.53,0.32709998,0.988,96293904.0,95889502.0,2.6,45.534,1.560592,0.8587656,1.571,11.434,2025-07-30T22:26:47.710950,
VOYA$B,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:26:47.812755,HTTP Error 404: 
VOYG,Industrials,,2257025792.0,0.142,Aerospace & Defense,-44.27211,638198080.0,,-0.49967,-0.76185,,,129.607,2.385,2.286,,0.0,,52445400.0,8963436.0,0.26,-24.528,-1.5826811,15.201795,4.298,-13.955,2025-07-30T22:26:48.641218,
VPC,,10.595313,,,,,,,,,,,,,,12.31,,,,,,,,,,,2025-07-30T22:26:48.956713,
VPG,Technology,119.7826,365238592.0,-0.112,Scientific & Technical Instruments,25.747662,336101728.0,,0.01035,0.00452,0.009330001,0.014520001,16.838,4.512,2.507,,0.0,0.875,12234500.0,10987816.0,6.15,24.514,1.1238476,1.2277753,1.13,12.886,2025-07-30T22:26:49.046516,
VPL,,14.979997,1518188800.0,,,,,,,,,,,,,2.85,,,18395600.0,,,71.188,1.1593245,,,,2025-07-30T22:26:49.153323,
VPLS,,,,,,,,,,,,,,,,4.47,,,,,,,,,,,2025-07-30T22:26:49.377011,
VPU,,21.609392,4884045824.0,,,,,,,,,,,,,2.86,,,26720900.0,,,103.697,1.7626354,,,,2025-07-30T22:26:50.189383,
VPV,Financial Services,17.491228,178185840.0,-0.118,Asset Management,,,-0.576,0.74394,0.85585,0.052849997,0.024,53.062,0.814,0.814,8.03,1.2842,0.652,17872200.0,,1.92,11.576,0.8612647,10.32169,,,2025-07-30T22:26:50.408858,
VRA,Consumer Cyclical,,63129484.0,-0.24,Footwear & Accessories,5.3809524,132761448.0,,-0.24609,-0.31981,-0.3717,-0.06983,55.407,2.278,0.44,,0.0,1.784,27933400.0,17135455.0,4.42,5.231,0.43203977,0.17749403,0.373,-5.072,2025-07-30T22:26:50.510110,
VRAI,,13.104787,,,,,,,,,,,,,,5.99,,,,,,,,,,,2025-07-30T22:26:50.709429,
VRAR,Technology,,33688800.0,-0.25,Software - Infrastructure,-53.333336,26798140.0,,-0.74054,-1.0959201,-0.40764,-0.13665,1.0,2.57,2.205,,0.0,1.157,21055500.0,14564936.0,0.2,0.795,2.0125785,3.8471637,3.06,-7.138,2025-07-30T22:26:51.044120,
VRAX,Healthcare,,4024562.0,-0.983,Biotechnology,-0.4878421,182038.0,,0.0,-2383.1685,-1.14466,-0.64677,13.082,7.269,6.467,,0.0,1.638,4341960.0,3676030.0,0.34,1.312,0.70647866,635.69135,28.753,-0.031,2025-07-30T22:26:51.660371,
VRCA,Healthcare,,57714380.0,-0.101,Biotechnology,-10.576271,70552376.0,,0.0,-2.3640602,,-0.62874,,1.343,1.199,,0.0,1.762,9249100.0,1728102.0,2.89,-2.024,-3.083004,8.039334,9.828,-1.313,2025-07-30T22:26:51.982781,
VRDN,Healthcare,,1369929728.0,0.0,Biotechnology,-4.016747,945287104.0,,0.0,-1303.6945,-0.51949,-0.32621,3.822,19.487,18.876,,0.0,0.454,81592000.0,67176347.0,15.42,5.094,3.2960348,4536.191,3130.09,-2.809,2025-07-30T22:26:52.070662,
VRE,Real Estate,,1621198208.0,0.088,REIT - Residential,-52.321426,3284507392.0,2.694,-0.07678,0.19770001,-0.02237,0.01031,146.307,3.458,0.158,2.18,0.0,1.216,93421800.0,86713314.0,5.92,11.634,1.2592402,5.674974,11.497,23.993,2025-07-30T22:26:52.389838,
VREX,Healthcare,,324214976.0,0.032,Medical Devices,11.656716,712115008.0,4.534,-0.05076,0.1038,-0.07174,0.02563,105.834,4.051,2.184,,0.0,0.699,41512800.0,40958840.0,3.02,13.242,0.58979005,0.39180055,0.861,8.813,2025-07-30T22:26:52.507384,
VRIG,,,,,,,,,,,,,,,,5.53,,,,,,,,,,,2025-07-30T22:26:53.322958,
VRM,Consumer Cyclical,,139976256.0,0.129,Auto & Truck Dealerships,-0.15688658,905226368.0,,-0.25057,0.15602,-0.49905,-0.008590001,491.603,6.482,6.056,,0.0,,5163270.0,716714.0,2.55,30.723,0.8824008,0.5967686,3.859,114.774,2025-07-30T22:26:53.550106,
VRME,Industrials,,8695662.0,-0.226,Security & Protection Services,-3.8894444,3840636.0,,-0.16775,-0.13311,-0.28423,-0.06227,5.818,4.655,4.431,,0.0,0.487,12420600.0,9212829.0,1.76,1.179,0.5938083,0.37967348,0.168,-7.06,2025-07-30T22:26:53.640125,
VRMEW,Industrials,,,-0.226,Security & Protection Services,,,,-0.16775,-0.13311,-0.28423,-0.06227,5.818,4.655,4.431,,,0.476,,9212829.0,,1.179,0.011789652,,,,2025-07-30T22:26:53.847105,
VRNA,Healthcare,,8937230336.0,,Biotechnology,-375.60715,71469121536.0,,-1.38308,-0.13529,-0.72608,-0.20643,107.626,8.861,8.303,,0.0,0.24,84978896.0,502088122.0,0.61,2.662,39.50789,75.39739,602.937,-534.784,2025-07-30T22:26:54.177747,
VRNS,Technology,,6069692928.0,0.196,Software - Infrastructure,174.93549,6213477376.0,,-0.15882,-0.31639,-0.22207001,-0.050619997,204.764,1.152,1.032,,0.0,0.762,111925000.0,109042891.0,7.65,3.258,16.645182,10.586348,10.837,-64.797,2025-07-30T22:26:54.789985,
VRNT,Technology,25.952381,1311496704.0,-0.06,Software - Infrastructure,6.9871793,2016999808.0,,0.076620005,-0.0054,0.05382,0.025390001,33.596,0.642,0.55,,0.0,1.381,60160400.0,59372905.0,2.12,14.835,1.4694978,1.4637141,2.251,16.861,2025-07-30T22:26:55.009989,
VRP,,,,,,,,,,,,,,,,5.8,,,,,,,,,,,2025-07-30T22:26:55.101684,
VRRM,Technology,118.80953,3977753600.0,0.064,Information Technology Services,19.192308,4931919872.0,0.176,0.0388,0.25704,0.092539996,0.08648,355.699,2.187,1.901,,0.0,0.776,159428992.0,157939619.0,1.87,1.879,13.27834,4.4557133,5.525,14.285,2025-07-30T22:26:55.201052,
VRSK,Industrials,43.30633,41132888064.0,0.07,Consulting Services,40.336075,43955912704.0,0.086,0.33129,0.43944,4.68222,0.16698,3178.837,1.268,1.2,0.61,0.2386,0.862,139884000.0,139492402.0,2.42,0.879,334.52786,14.035175,14.998,31.288,2025-07-30T22:26:58.796287,
VRSN,Technology,33.110977,25918085120.0,0.059,Software - Infrastructure,32.077457,27113498624.0,0.099,0.50025004,0.6848,,0.4656,,0.542,0.493,1.11,0.0919,0.778,93408600.0,92543522.0,2.65,-21.301,-13.026149,16.217047,16.965,24.208,2025-07-30T22:26:58.895274,
VRT,Industrials,82.48555,54383681536.0,0.242,Electrical Equipment & Parts,41.482555,56031907840.0,,0.079229996,0.1446,0.32819,0.10802,117.912,1.715,1.195,0.11,0.0727,1.753,381104992.0,374588279.0,1.29,6.998,20.39154,6.4675493,6.664,31.969,2025-07-30T22:26:58.996252,
VRTL,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:27:28.985763,
VRTS,Financial Services,9.525622,1348920192.0,-0.062,Asset Management,6.480079,1557003008.0,1.519,0.16344,0.2025,,,29.88,,,4.61,0.42200002,1.442,6911160.0,6461524.0,0.8,129.318,1.5093026,1.5173798,1.751,6.299,2025-07-30T22:26:59.143438,
VRTX,Healthcare,,120286281728.0,0.03,Biotechnology,24.955248,115734274048.0,-0.409,-0.089090005,0.37221,-0.05644,0.11773,9.997,2.646,2.116,,0.0,0.413,256796992.0,256073019.0,3.34,64.196,7.296561,10.836895,10.427,25.245,2025-07-30T22:26:59.990866,
VS,Technology,,11764032.0,6.522,Software - Application,-1.3953489,1217022.0,,0.0,-5.8830104,-1.4330701,-0.86509,,1323.282,1179.544,,0.0,2.623,4901680.0,1756565.0,0.39,2.212,1.0849911,51.11863,5.288,-0.252,2025-07-30T22:27:00.196718,
VSA,Consumer Defensive,,56011192.0,-0.27,Education & Training Services,,270373376.0,,-0.50095004,-0.25092,,-0.20594,,0.031,0.011,,0.0,0.118,42662100.0,43942166.0,0.23,-167.048,-0.007602605,0.047837734,0.231,-1.888,2025-07-30T22:27:00.303704,
VSAT,Technology,,1972191232.0,-0.003,Communication Equipment,-9.238994,7908570624.0,,-0.12722,0.01361,-0.10932,0.00283,161.814,1.722,1.385,,0.0,1.175,134254000.0,108548395.0,7.91,34.973,0.4200383,0.43636692,1.75,5.738,2025-07-30T22:27:00.392174,
VSCO,Consumer Cyclical,9.576923,1590661760.0,-0.004,Apparel Retail,8.932735,4304662016.0,,0.02683,0.01922,0.31306,0.04462,419.614,1.158,0.232,,0.0,2.263,79852496.0,68297847.0,3.6,8.063,2.4705446,0.25556904,0.692,7.486,2025-07-30T22:27:01.300168,
VSDA,,20.235384,,,,,,,,,,,,,,2.52,,,,,,,,,,,2025-07-30T22:27:01.502992,
VSDB,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:27:01.595145,
VSDM,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T22:27:01.695428,
VSEC,Industrials,60.340427,2930963456.0,0.577,Aerospace & Defense,31.371683,3429602304.0,,0.011039999,0.100389995,0.056560002,0.04527,51.689,3.902,0.83,0.28,0.1702,1.252,20669700.0,20197175.0,7.84,47.207,3.0037918,2.4969997,2.922,23.832,2025-07-30T22:27:02.791792,
VSEE,Healthcare,,21158332.0,1.311,Health Information Services,-3.722222,29281862.0,,0.0,-0.42803,-28.89022,-0.070199996,223.122,0.37,0.286,,0.0,0.392,15789800.0,6476916.0,0.32,0.31,4.322581,2.6235,3.631,-31.244,2025-07-30T22:27:02.897759,
VSEEW,Healthcare,,,1.311,Health Information Services,,,,0.0,-0.42803,-28.89022,-0.070199996,223.122,0.37,0.286,,,0.424,,6476916.0,,0.31,0.16193548,,,,2025-07-30T22:27:02.979565,
VSGX,,16.086182,,,,,,,,,,,,,,2.91,,,,,,,,,,,2025-07-30T22:27:03.077088,
