symbol,sector,pe_ratio,market_cap,revenue_growth,industry,forward_pe,enterprise_value,earnings_growth,profit_margin,operating_margin,return_on_equity,return_on_assets,debt_to_equity,current_ratio,quick_ratio,dividend_yield,payout_ratio,beta,shares_outstanding,float_shares,short_ratio,book_value,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,last_updated,error
RRR,Consumer Cyclical,20.150171,6049061376.0,0.082,Resorts & Casinos,24.09796,6829815808.0,0.594,0.08889,0.32689998,1.29058,0.094110005,1149.62,0.89,0.662,1.69,0.3413,1.665,59505800.0,44538517.0,2.28,3.467,17.029133,3.0430248,3.436,8.563,2025-08-17T23:48:54.321365,
RRX,Industrials,38.718086,9662755840.0,-0.033,Specialty Industrial Machinery,13.656661,14354754560.0,0.266,0.042779997,0.11837,0.03856,0.03081,74.596,1.999,0.69,0.96,0.3723,1.161,66374200.0,62526481.0,3.56,100.898,1.4428432,1.6509911,2.453,11.891,2025-08-17T23:48:54.623930,
RS,Basic Materials,20.698988,15044896768.0,0.005,Steel,16.468622,16547708928.0,-0.054,0.0539,0.08703,0.09956,0.06197,23.913,3.185,1.418,1.68,0.33310002,0.881,52593500.0,52263256.0,2.48,137.549,2.0796952,1.0988574,1.209,12.584,2025-08-17T23:48:54.850109,
RSBA,,50.85625,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:48:55.044718,
RSBT,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:48:55.167199,
RSBY,,18.559742,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:48:55.884800,
RSDE,,21.945744,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:48:56.190754,
RSEE,,22.939812,,,,,,,,,,,,,,0.61,,,,,,,,,,,2025-08-17T23:48:58.417974,
RSF,Financial Services,9.018405,64936072.0,,Asset Management,6.0995846,,,0.0,0.0,,,,,,11.08,1.0158,,4417420.0,,5.92,,,,,,2025-08-17T23:48:58.717947,
RSF.R,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:48:58.520374,HTTP Error 404: 
RSF.V,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:01.396971,HTTP Error 404: 
RSG,Industrials,34.496296,72699494400.0,0.046,Waste Management,34.192364,85795454976.0,0.08,0.12972,0.20542999,0.18414,0.0641,109.658,0.662,0.596,1.07,0.3432,0.607,312216000.0,311588266.0,1.62,38.622,6.0289474,4.4421053,5.242,16.685,2025-08-17T23:49:01.818514,
RSHO,,31.948175,,,,,,,,,,,,,,0.05,,,,,,,,,,,2025-08-17T23:49:02.137118,
RSI,Consumer Cyclical,92.90476,4456552448.0,0.888,Gambling,54.194443,,,0.02478,-0.09923001,0.23128,0.08179,,1.868,1.759,,0.0,1.818,95269400.0,53499821.0,5.0,0.869,22.451094,4.378183,,,2025-08-17T23:49:02.232343,
RSJN,,21.237709,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:49:02.425043,
RSKD,Technology,,862934592.0,0.078,Software - Application,23.909092,505191584.0,,-0.11148,-0.17538999,-0.090050004,-0.058330003,7.264,6.957,6.778,,0.0,1.366,164056000.0,66156993.0,3.25,2.26,2.3274338,2.5875487,1.515,-11.28,2025-08-17T23:49:02.641115,
RSLS,Healthcare,,9352963.0,-0.427,Medical Devices,-10.888888,9191183.0,,-0.48264998,-1.65229,-1.2016001,-0.53495,10.569,1.527,0.788,,0.0,1.898,2385960.0,737812.0,0.48,-8.665,-0.4523947,1.3035488,1.281,-1.464,2025-08-17T23:49:03.364988,
RSMC,,23.934687,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:03.587708,
RSMR,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:03.693264,
RSMV,,26.468845,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:03.782752,
RSP,,22.01152,28911079424.0,,,,,,,,,,,,,1.56,,,155552992.0,,,148.185,1.254243,,,,2025-08-17T23:49:07.317972,
RSPA,,22.004877,,,,,,,,,,,,,,9.5,,,,,,,,,,,2025-08-17T23:49:07.398940,
RSPC,,18.736708,,,,,,,,,,,,,,1.01,,,,,,,,,,,2025-08-17T23:49:07.495276,
RSPD,,21.09976,,,,,,,,,,,,,,1.09,,,,,,,,,,,2025-08-17T23:49:07.615485,
RSPE,,22.83699,,,,,,,,,,,,,,1.64,,,,,,,,,,,2025-08-17T23:49:22.677734,
RSPF,,17.956537,,,,,,,,,,,,,,1.62,,,,,,,,,,,2025-08-17T23:49:08.476643,
RSPG,,14.908344,,,,,,,,,,,,,,2.63,,,,,,,,,,,2025-08-17T23:49:08.698345,
RSPH,,23.370846,,,,,,,,,,,,,,0.8,,,,,,,,,,,2025-08-17T23:49:08.774533,
RSPM,,23.248423,,,,,,,,,,,,,,2.14,,,,,,,,,,,2025-08-17T23:49:08.903228,
RSPN,,25.377926,,,,,,,,,,,,,,0.92,,,,,,,,,,,2025-08-17T23:49:09.761263,
RSPR,,32.93811,,,,,,,,,,,,,,2.6,,,,,,,,,,,2025-08-17T23:49:09.944645,
RSPS,,19.400414,,,,,,,,,,,,,,2.76,,,,,,,,,,,2025-08-17T23:49:10.048006,
RSPT,,29.923075,,,,,,,,,,,,,,0.42,,,,,,,,,,,2025-08-17T23:49:10.159460,
RSPU,,19.176573,,,,,,,,,,,,,,2.4,,,,,,,,,,,2025-08-17T23:49:11.003728,
RSSB,,22.252422,,,,,,,,,,,,,,0.84,,,,,,,,,,,2025-08-17T23:49:11.184320,
RSSE,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:11.278007,
RSSL,,18.13352,,,,,,,,,,,,,,1.45,,,,,,,,,,,2025-08-17T23:49:11.399475,
RSSS,Technology,,93156464.0,0.045,Software - Application,26.090908,78912024.0,2.065,-0.08031999,0.04399,-0.30884,0.028450001,,0.756,0.701,,0.0,0.673,32458700.0,23695667.0,0.57,0.364,7.8846154,1.9107617,1.619,24.663,2025-08-17T23:49:12.240769,
RSST,,25.832644,,,,,,,,,,,,,,0.1,,,,,,,,,,,2025-08-17T23:49:12.421543,
RSSX,,27.39959,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:12.516774,
RSSY,,23.27325,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:49:12.636173,
RSVR,Communication Services,63.916668,502837536.0,0.083,Entertainment,45.117645,882739584.0,,0.046680003,0.14656,0.02082,0.02734,106.327,1.294,0.922,,0.0,0.888,65559000.0,15163802.0,13.89,5.632,1.3618609,3.1125202,5.464,14.062,2025-08-17T23:49:13.480503,
RSVRW,Communication Services,0.024116144,,0.083,Entertainment,,,,0.046680003,0.14656,0.02082,0.02734,106.327,1.294,0.922,,,0.888,,15163802.0,,5.632,0.17755681,,,,2025-08-17T23:49:13.686169,
RTAC,Financial Services,,418753440.0,,Shell Companies,,,,0.0,0.0,,,,,,,,,24150000.0,,0.05,,,,,,2025-08-17T23:49:13.760709,
RTACU,Financial Services,,,,Shell Companies,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,2025-08-17T23:49:13.879432,
RTACW,Financial Services,,,,Shell Companies,,,,0.0,0.0,,,,,,,,,,,,,,,,,2025-08-17T23:49:14.743359,
RTAI,,,,,,,,,,,,,,,,6.33,,,,,,,,,,,2025-08-17T23:49:14.929864,
RTH,,26.446356,,,,,,,,,,,,,,0.72,,,,,,,,,,,2025-08-17T23:49:15.020948,
RTO,Industrials,38.93651,12652622848.0,0.03,Specialty Business Services,42.293106,66255659008.0,-0.244,0.04463,0.12366,0.05133,0.03235,115.512,1.116,0.883,2.68,0.9268,0.329,502928000.0,2281199440.0,2.61,2.089,11.742461,2.286343,11.972,68.801,2025-08-17T23:49:15.138653,
RTRE,,10.276027,,,,,,,,,,,,,,4.19,,,,,,,,,,,2025-08-17T23:49:15.985494,
RTX,Industrials,33.865932,206255636480.0,0.094,Aerospace & Defense,25.21931,246917906432.0,14.25,0.073520005,0.11547,0.10318,0.03695,67.855,1.006,0.605,1.77,0.5648,0.672,1338540032.0,1223306761.0,2.95,46.616,3.3055172,2.4672022,2.954,17.553,2025-08-17T23:49:16.168405,
RTXG,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:16.261213,
RUBI,Industrials,1.2736843,7580263.0,,Marine Shipping,,,,0.0,0.0,,,,,,,0.0,,3132340.0,,,,,,,,2025-08-17T23:49:16.384975,
RULE,,30.301493,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:49:17.236964,
RUM,Communication Services,,2677136384.0,0.116,Internet Content & Information,-25.483871,2395738880.0,,-2.8937101,-1.17377,-1.18829,-0.24306,0.769,7.714,7.594,,0.0,0.724,215187008.0,111155276.0,6.03,0.927,8.522115,25.722748,23.019,-22.465,2025-08-17T23:49:17.417837,
RUMBW,Communication Services,,,0.116,Internet Content & Information,,,,-2.8937101,-1.17377,-1.18829,-0.24306,0.769,7.714,7.594,,,0.724,,111155276.0,,0.927,2.459547,,,,2025-08-17T23:49:17.502549,
RUN,Technology,,3211803392.0,0.087,Solar,-18.56,18259163136.0,0.957,-1.2058799,-0.19715999,-0.76005,-0.01432,318.586,1.408,0.649,,0.0,2.369,230732992.0,198388480.0,2.85,12.707,1.0954592,1.5084044,8.575,96.882,2025-08-17T23:49:17.627180,
RUNN,,28.404573,,,,,,,,,,,,,,0.38,,,,,,,,,,,2025-08-17T23:49:18.500375,
RUSC,,19.144777,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:18.686557,
RUSHA,Consumer Cyclical,16.05983,4383297536.0,-0.048,Auto & Truck Dealerships,13.583132,5952954880.0,-0.072,0.03729,0.057010002,0.13735,0.05883,80.639,1.394,0.304,1.35,0.2051,0.852,61244700.0,68706395.0,8.09,27.706,2.0345774,0.5702031,0.774,8.749,2025-08-17T23:49:18.775803,
RUSHB,Consumer Cyclical,15.962963,4383293952.0,-0.048,Auto & Truck Dealerships,,5926482432.0,-0.072,0.03729,0.057010002,0.13735,0.05883,80.639,1.394,0.304,1.36,0.2051,0.852,16614900.0,68706395.0,1.19,27.706,2.0223057,0.57020265,0.771,8.711,2025-08-17T23:49:18.895633,
RVER,,20.005114,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T23:49:19.744261,
RVLV,Consumer Cyclical,34.16129,1510042880.0,0.094,Internet Retail,27.868422,1236856960.0,-0.343,0.0383,0.062179998,0.100509994,0.05662,8.009,2.709,1.461,,0.0,1.992,40376900.0,40120916.0,7.43,6.574,3.221783,1.2769336,1.046,18.506,2025-08-17T23:49:19.925551,
RVMD,Healthcare,,6789406208.0,,Biotechnology,-8.9679,4785029632.0,,0.0,0.0,-0.46613997,-0.26472,7.119,11.794,11.581,,0.0,1.159,186932992.0,158554862.0,8.22,9.981,3.6389139,,,-5.372,2025-08-17T23:49:20.017311,
RVMDW,Healthcare,,,,Biotechnology,,,,0.0,0.0,-0.46613997,-0.26472,7.119,11.794,11.581,,,1.159,,158554862.0,,9.981,0.019036168,,,,2025-08-17T23:49:20.138548,
RVNL,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:20.979774,
RVNU,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,2025-08-17T23:49:21.165486,
RVP,Healthcare,,23806062.0,0.732,Medical Instruments & Supplies,,-7950322.0,,-0.22900999,-0.49119,-0.10795999,-0.09,1.396,7.01,4.651,,0.0,1.154,29937200.0,12443081.0,0.66,2.547,0.31221044,0.6238206,-0.208,0.544,2025-08-17T23:49:21.253565,
RVPH,Healthcare,,36721944.0,,Biotechnology,-0.6666667,26471484.0,,0.0,0.0,,-1.73703,,0.895,0.858,,0.0,,68003600.0,60487854.0,3.89,-0.007,-77.14286,,,,2025-08-17T23:49:21.377793,
RVPHW,Healthcare,,,,Biotechnology,,,,0.0,0.0,,-1.73703,,0.895,0.858,,,,,60487854.0,,-0.007,-8.114285,,,,2025-08-17T23:49:22.012161,
RVRB,,27.49984,,,,,,,,,,,,,,2.0,,,,,,,,,,,2025-08-17T23:49:26.424072,
RVSB,Financial Services,21.083334,105998904.0,0.089,Banks - Regional,16.866665,208171792.0,0.276,0.10059,0.13078,0.03247,0.00338,,,,1.58,0.33330002,0.5,20948400.0,17875251.0,3.52,7.723,0.6551858,2.0655308,4.057,,2025-08-17T23:49:26.306989,
RVSN,Industrials,,19631222.0,,Railroads,-0.1440613,2831558.0,,0.0,-9.22263,-2.99751,-0.43159,2.949,7.357,6.622,,0.0,-0.223,52210700.0,50621419.0,0.72,0.467,0.8051391,15.10094,2.178,-0.314,2025-08-17T23:49:26.505455,
RVSNW,Industrials,,,,Railroads,,,,0.0,-9.22263,-2.99751,-0.43159,2.949,7.357,6.622,,,-0.223,,50621419.0,,0.467,0.28907925,,,,2025-08-17T23:49:26.627760,
RVT,Financial Services,11.503703,1826700672.0,0.062,Asset Management,,1861597568.0,-0.089,9.30878,0.02691,0.11375,0.00034000003,1.751,1.624,0.044,8.44,0.9407,1.289,117624000.0,,0.11,16.99,0.9140671,77.40461,78.883,,2025-08-17T23:49:26.731733,
RVTY,Healthcare,39.469566,10537106432.0,0.041,Diagnostics & Research,17.593023,12920078336.0,0.023,0.10191,0.14314,0.03613,0.02046,44.664,3.329,2.46,0.31,0.121700004,0.916,116073000.0,108555720.0,4.09,64.954,1.3976043,3.7653136,4.617,15.474,2025-08-17T23:49:27.577232,
RVYL,Technology,,6943429.0,-0.064,Software - Infrastructure,1.0292857,12195768.0,,-0.47415,-0.72835,-20.975182,-0.06837,,0.673,0.044,,0.0,3.547,24092400.0,29522921.0,0.19,-0.435,-0.6625287,0.1419808,0.249,-2.131,2025-08-17T23:49:27.804693,
RW,,42.61605,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:27.996978,
RWAY,Financial Services,5.7872343,394036608.0,0.028,Credit Services,6.6341467,904024960.0,1.139,0.51026,0.73156,0.14312,0.061690003,103.423,0.561,0.561,13.51,0.8298,0.615,36216600.0,,4.77,13.656,0.7967194,2.7950814,6.413,,2025-08-17T23:49:28.111158,
RWAYL,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:28.311711,
RWAYZ,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:28.871433,
RWJ,,15.560296,,,,,,,,,,,,,,1.16,,,,,,,,,,,2025-08-17T23:49:29.297407,
RWK,,16.412058,,,,,,,,,,,,,,1.24,,,,,,,,,,,2025-08-17T23:49:29.574655,
RWL,,19.794186,,,,,,,,,,,,,,1.42,,,,,,,,,,,2025-08-17T23:49:29.693240,
RWM,,,,,,,,,,,,,,,,4.96,,,,,,,,,,,2025-08-17T23:49:29.797566,
RWO,,25.656656,,,,,,,,,,,,,,3.78,,,,,,,,,,,2025-08-17T23:49:30.160794,
RWR,,32.775383,2508523520.0,,,,,,,,,,,,,3.96,,,25981600.0,,,122.209,0.79004,,,,2025-08-17T23:49:33.103205,
RWT,Real Estate,,766292352.0,,REIT - Mortgage,6.97647,19973691392.0,,-0.54414004,2.4651601,-0.06511,-0.00392,1877.948,7.279,5.839,12.14,3.2857,1.363,129223000.0,127351016.0,4.72,7.492,0.79151094,5.624329,146.6,,2025-08-17T23:49:33.187637,
RWT$A,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:33.000394,HTTP Error 404: 
RWTN,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:33.391219,
RWTO,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:33.585697,
RWTP,,,,,,,22330726400.0,,-0.54414004,2.4651601,-0.06511,-0.00392,1877.948,7.279,5.839,,,1.363,,127351016.0,,7.492,3.2261078,,163.9,,2025-08-17T23:49:34.429449,
RWX,,16.30076,,,,,,,,,,,,,,3.55,,,,,,,,,,,2025-08-17T23:49:34.633507,
RXD,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,2025-08-17T23:49:34.808311,
RXI,,21.602596,,,,,,,,,,,,,,1.1,,,,,,,,,,,2025-08-17T23:49:34.923007,
RXL,,25.609083,,,,,,,,,,,,,,1.67,,,,,,,,,,,2025-08-17T23:49:35.105196,
RXO,Industrials,,2454885632.0,0.526,Trucking,28.245285,3115888896.0,,-0.055409998,0.0070499997,-0.28426,0.00524,42.758,1.345,1.231,,0.0,1.553,163987008.0,134461337.0,4.12,9.685,1.5456892,0.44160563,0.561,22.744,2025-08-17T23:49:35.924976,
RXRX,Healthcare,,2505057024.0,0.333,Biotechnology,-3.3352602,2070972160.0,,0.0,-9.16751,-0.86344004,-0.39079,9.582,3.58,3.333,,0.0,0.924,427312992.0,416277022.0,3.7,2.124,2.7165723,38.780373,32.06,-3.532,2025-08-17T23:49:36.128571,
RXST,Healthcare,,344921888.0,-0.036,Medical Devices,-17.204082,129145568.0,,-0.21931,-0.4163,-0.1166,-0.08652,4.214,13.927,12.537,,0.0,1.154,40916000.0,32443904.0,3.09,6.795,1.2406181,2.345466,0.878,-3.284,2025-08-17T23:49:36.303978,
RXT,Technology,,280052352.0,-0.027,Software - Infrastructure,-9.75,3483451904.0,,-0.13687,-0.030469999,,-0.01604,,0.767,0.541,,0.0,2.06,239360992.0,100069518.0,5.33,-4.682,-0.24989319,0.10398884,1.293,16.232,2025-08-17T23:49:36.422636,
RY,Financial Services,14.943044,192433143808.0,0.077,Banks - Diversified,14.717366,-99600941056.0,0.102,0.31331,0.41936,0.14345999,0.00853,,,,3.31,0.4618,1.031,1410310016.0,1409007506.0,7.9,86.613,1.5751677,3.3096528,-1.713,,2025-08-17T23:49:36.598824,
RYAAY,Industrials,14.939461,35333619712.0,0.196,Airlines,17.959568,68703043584.0,1.435,0.14130001,0.21055001,0.27206,0.07293,31.391,0.66,0.453,1.6,0.2093,1.287,530296000.0,917422605.0,1.36,6.973,9.555428,2.410206,4.686,20.903,2025-08-17T23:49:37.410033,
RYAM,Basic Materials,,345054656.0,-0.189,Chemicals,27.105265,1062545536.0,,-0.292,0.00963,-0.80404,0.0076099997,218.382,1.453,0.603,,0.0,2.489,67000900.0,57443206.0,1.44,5.109,1.008025,0.22706611,0.699,6.996,2025-08-17T23:49:37.617024,
RYAN,Financial Services,147.79999,15607620608.0,0.236,Insurance - Specialty,26.751131,11615117312.0,0.043,0.02021,0.23843001,0.16983,0.03479,309.008,1.006,0.141,0.81,1.15,0.639,128040000.0,108250067.0,4.28,4.8,12.316666,5.666183,4.217,15.067,2025-08-17T23:49:37.791429,
RYDE,Technology,,10310249.0,0.332,Software - Application,-2.7454545,3143527.0,,-2.0838,-1.13489,,-1.63688,3.49,1.598,1.176,,0.0,,27597500.0,13775884.0,0.14,0.151,2.0,1.1519831,0.351,-0.173,2025-08-17T23:49:37.907620,
RYES,Basic Materials,,12931869.0,,Gold,,12311461.0,,0.0,0.0,-0.97968,-0.20326,49.686,1.279,1.139,,0.0,-1.244,92370496.0,44661121.0,,0.048,2.9166667,,,-7.204,2025-08-17T23:49:38.092392,
RYET,Consumer Defensive,,54675000.0,-0.106,Education & Training Services,,58065600.0,,-0.059320003,0.028369999,,-0.05479,,0.671,0.632,,0.0,,33750000.0,12731514.0,0.38,-0.005,-324.0,8.178285,8.685,-128.082,2025-08-17T23:49:38.903507,
RYI,Industrials,,701614080.0,-0.046,Metal Fabrication,16.891474,1572014208.0,-0.796,-0.00329,0.010779999,-0.01569,-0.00056,108.561,2.034,0.894,3.44,1.1865001,1.574,32198900.0,24767720.0,3.58,25.205,0.8645111,0.15805678,0.354,20.026,2025-08-17T23:49:39.119859,
RYLD,,17.86394,,,,,,,,,,,,,,9.57,,,,,,,,,,,2025-08-17T23:49:39.195212,
RYLG,,17.849941,,,,,,,,,,,,,,6.62,,,,,,,,,,,2025-08-17T23:49:39.397448,
RYN,Real Estate,10.612903,4110604800.0,0.069,REIT - Specialty,50.615387,4274930944.0,204.629,0.61388,0.13776,0.18017,0.07073,45.013,3.5,3.327,4.14,0.44959998,1.031,154162000.0,138967864.0,4.13,14.876,1.7692927,3.3151562,3.448,8.096,2025-08-17T23:49:39.582566,
RYOJ,Industrials,24.083334,32512502.0,0.273,Consulting Services,,36682304.0,2.865,0.11509,0.19809,0.68184,0.0683,411.991,1.418,1.177,,0.0,,11250000.0,1994700.0,,0.252,11.468254,2.808407,3.169,14.323,2025-08-17T23:49:40.415622,
RYSE,,,,,,,,,,,,,,,,2.57,,,,,,,,,,,2025-08-17T23:49:40.620274,
RYTM,Healthcare,,6483266048.0,0.668,Biotechnology,-36.558052,6451708928.0,,-1.1715599,-0.9339,-1.16967,-0.29393998,85.327,2.786,2.45,,0.0,2.386,66420100.0,54803881.0,4.86,-0.186,-524.7849,41.483078,41.281,-36.676,2025-08-17T23:49:40.794133,
RZB,,4.0866566,8752325632.0,0.148,,,1551734400.0,-0.109,0.0354,0.07698,0.07074,0.0076200003,47.221,1.569,0.95,,,0.595,62774700.0,65654888.0,,182.368,0.13653712,0.4023873,0.071,1.013,2025-08-17T23:49:40.904097,
RZC,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:41.102632,
RZG,,19.510624,,,,,,,,,,,,,,0.68,,,,,,,,,,,2025-08-17T23:49:41.852487,
RZLT,Healthcare,,565473984.0,,Biotechnology,-5.0,470758560.0,,0.0,0.0,-0.95155,-0.52847,2.15,8.429,8.254,,0.0,0.186,86996000.0,76708263.0,7.03,1.364,4.765396,,,-6.105,2025-08-17T23:49:42.025607,
RZLV,Technology,,735886464.0,0.367,Software - Infrastructure,,761163456.0,,0.0,-955.2715,,-7.72928,,0.225,0.176,,0.0,-0.328,243671008.0,115999758.0,0.97,-0.182,-16.593407,3918.7087,4053.312,-5.516,2025-08-17T23:49:42.107508,
RZLVW,Technology,,,0.367,Software - Infrastructure,,,,0.0,-955.2715,,-7.72928,,0.225,0.176,,,-0.328,,115999758.0,,-0.182,-4.065934,,,,2025-08-17T23:49:42.239026,
RZV,,12.392752,,,,,,,,,,,,,,1.46,,,,,,,,,,,2025-08-17T23:49:45.819835,
S,Technology,,5585747456.0,0.229,Software - Infrastructure,83.99999,4743084544.0,,-0.49359,-0.35631,-0.26977,-0.08828,,1.75,1.565,,0.0,0.777,318340000.0,306165922.0,1.68,4.715,3.5630963,6.4639754,5.489,-15.766,2025-08-17T23:49:45.909918,
SA,Basic Materials,,1706575488.0,,Gold,-87.947365,2155793664.0,-0.765,0.0,0.0,-0.048649997,-0.0088,56.643,4.239,4.073,,0.0,0.775,102129000.0,94736962.0,8.38,9.988,1.6730075,,,-101.77,2025-08-17T23:49:46.025183,
SAA,,19.24122,,,,,,,,,,,,,,1.3,,,,,,,,,,,2025-08-17T23:49:46.113126,
SABA,Financial Services,6.451389,257616336.0,0.288,Asset Management,,256303792.0,-0.536,1.94381,0.80155,,,,1.337,0.018,7.49,0.48330003,0.406,27730500.0,,0.21,9.538,0.9739987,12.189156,12.127,,2025-08-17T23:50:01.454496,
SABR,Technology,,714070272.0,-0.011,Software - Infrastructure,10.6470585,5356569088.0,,-0.11911,0.12972,,0.05041,,1.006,0.798,,0.0,1.471,394513984.0,368291013.0,5.49,-4.613,-0.3923694,0.23722027,1.779,12.724,2025-08-17T23:49:47.018625,
SABS,Healthcare,,23112642.0,,Biotechnology,-0.810219,23817652.0,,0.0,-364.6303,-1.2747799,-0.56811,53.417,0.872,0.535,,0.0,0.538,9288870.0,7555411.0,0.2,1.293,1.7169374,201.50868,207.655,-0.618,2025-08-17T23:49:47.212952,
SABSW,Healthcare,0.09623288,,,Biotechnology,,,,0.0,-364.6303,-1.2747799,-0.56811,53.417,0.872,0.535,,,0.538,,7555411.0,,1.293,0.021732407,,,,2025-08-17T23:49:47.326133,
SACH,Real Estate,,53496800.0,,REIT - Mortgage,4.035714,347248800.0,,0.0,0.19668,-0.18818001,-0.07057,177.747,4.988,4.775,17.7,9.2,1.106,47342300.0,44887117.0,3.13,3.76,0.30053192,-77.30752,-501.805,,2025-08-17T23:49:47.420187,
SACH$A,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:49.850895,HTTP Error 404: 
SAEF,,1.9083357,,,,,,,,,,,,,,0.35,,,,,,,,,,,2025-08-17T23:49:50.587638,
SAFE,Real Estate,10.664336,1094279040.0,0.025,REIT - Diversified,9.355828,5563024384.0,-0.062,0.26088,0.81107,0.04321,0.02812,185.185,39.435,38.284,4.64,0.4951,1.565,71756000.0,55669707.0,9.21,33.076,0.46105936,2.7802088,14.134,17.238,2025-08-17T23:49:50.788615,
SAFT,Financial Services,12.811519,1093383296.0,0.173,Insurance - Property & Casualty,11.745601,1087629184.0,0.731,0.07072,0.11781,0.100810006,0.03007,4.999,0.39,0.269,5.01,0.6283,0.243,14894200.0,14537160.0,1.31,58.634,1.252004,0.91132444,0.907,9.246,2025-08-17T23:49:50.878919,
SAFX,Utilities,,197138480.0,,Utilities - Renewable,,85103280.0,,0.0,-128524.62,,,18.62,0.011,0.011,,,-0.124,151644992.0,,0.15,0.146,8.904109,8571238.0,3700142.8,,2025-08-17T23:49:50.999968,
SAGE,Healthcare,,544942592.0,2.658,Biotechnology,-3.1911767,190817568.0,,0.0,-1.7119099,-0.60432,-0.33780998,3.097,9.164,8.784,,0.0,0.296,62781400.0,51314943.0,0.65,5.888,1.4741849,7.7394524,2.71,-0.632,2025-08-17T23:49:51.868486,
SAGP,,22.540724,,,,,,,,,,,,,,0.65,,,,,,,,,,,2025-08-17T23:49:52.085770,
SAGT,Technology,8.961538,29241500.0,1.435,Software - Application,,31011400.0,2.584,0.15993,0.16423,0.38358003,0.21371001,5.956,5.66,3.836,,0.0,,12550000.0,3842434.0,0.16,4.419,0.5272686,0.36455557,0.387,1.799,2025-08-17T23:49:52.176913,
SAH,Consumer Cyclical,17.49889,2695125760.0,0.059,Auto & Truck Dealerships,12.811688,6648528384.0,,0.01074,0.03916,0.15985,0.052160002,404.458,1.026,0.225,1.93,0.29930001,0.998,22120800.0,14600548.0,6.3,30.149,2.6176655,0.18339428,0.452,10.619,2025-08-17T23:49:52.294422,
SAIA,Industrials,27.619925,7974818304.0,-0.007,Trucking,18.759398,8378307072.0,-0.303,0.08964,0.12165,0.12687,0.07808,18.237,1.49,1.291,,0.0,1.999,26636000.0,26467103.0,2.64,91.728,3.263998,2.4646003,2.589,13.278,2025-08-17T23:49:53.166599,
SAIC,Technology,16.567606,5513647104.0,0.016,Information Technology Services,13.055493,7907646976.0,-0.041,0.04701,0.06446,0.2163,0.06524,162.193,0.779,0.716,1.26,0.2082,0.49,46872800.0,46502969.0,4.17,32.021,3.6735268,0.7342718,1.053,11.51,2025-08-17T23:49:53.384638,
SAIH,Technology,,12683312.0,-0.376,Information Technology Services,,7852066.0,,-1.06188,-2.16417,-0.37748,-0.27005,18.676,2.959,2.222,,0.0,1.934,1053590.0,985088.0,0.03,8.195,0.91275173,2.2881675,1.417,-1.228,2025-08-17T23:49:53.476400,
SAIHW,Technology,,,-0.376,Information Technology Services,,,,-1.06188,-2.16417,-0.37748,-0.27005,18.676,2.959,2.222,,,1.934,,985088.0,,8.195,0.016937157,,,,2025-08-17T23:49:53.593173,
SAIL,Technology,,11393376256.0,0.228,Software - Infrastructure,75.64112,11186777088.0,,-0.45771,-0.80256,,,0.318,1.172,1.005,,0.0,,556588992.0,68660801.0,5.75,12.178,1.6808999,12.597398,12.369,-135.63,2025-08-17T23:49:54.470190,
SAJ,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T23:49:54.685171,
